product_id,product_vendor,product_name,availability,size,colours,cost,category,sub_category,user_id,quantity_ordered,payment_details,delivery_address,order_status,date,month
219,14,Saree LightSkyBlue,68,Small,LightSkyBlue,521.83,Women,Saree,773,2,netbanking,Himachal Pradesh,Delivered,10,March
220,6,Formals LightCoral,34,Large,LightCoral,673.23,Men,Formals,768,2,UPI,Tamil Nadu,Delivered,4,December
221,9,Formals LightSteelBlue,14,Small,LightSteelBlue,628.69,Women,Formals,115,4,cashondelivery,Karnataka,Cancelled,20,May
222,22,Ethnic MediumPurple,90,Small,MediumPurple,244.36,Women,Ethnic,849,4,netbanking,West Bengal,Delivered,22,July
223,26,Jeans PaleTurquoise,98,Medium,PaleTurquoise,500.57,Men,Jeans,1125,3,cashondelivery,Manipur,Delivered,1,July
224,14,T-Shirts DarkMagenta,60,Large,DarkMagenta,361.42,Women,T-Shirts,1072,1,cashondelivery,Himachal Pradesh,Returned,22,March
225,7,Saree Purple,15,Small,Purple,937.12,Kids,Saree,295,3,cashondelivery,Andhra Pradesh,Returned,17,May
226,4,Jeans Navy,3,Medium,Navy,536.93,Men,Jeans,1433,4,cashondelivery,Nagaland,Delivered,18,August
227,25,Western Beige,25,Small,Beige,698.55,Men,Western,439,3,netbanking,Assam,Returned,22,November
228,25,Pants White,96,Medium,White,610.1,Women,Pants,413,2,cashondelivery,Karnataka,Cancelled,7,January
229,27,Saree Moccasin,24,Small,Moccasin,244.64,Men,Saree,870,4,netbanking,Meghalaya,Delivered,3,January
230,15,Pants DarkGoldenRod,93,Small,DarkGoldenRod,359.23,Kids,Pants,469,1,cashondelivery,Andhra Pradesh,Delivered,14,September
231,10,Shirts Salmon,42,Large,Salmon,554.9,Kids,Shirts,1065,2,netbanking,Assam,Delivered,18,August
232,20,Western Turquoise,13,Large,Turquoise,417.71,Men,Western,493,4,netbanking,Sikkim,Delivered,24,March
233,18,Tops MediumAquaMarine,8,Small,MediumAquaMarine,825.58,Women,Tops,491,2,UPI,Maharashtra,Returned,3,March
234,14,Ethnic DarkOliveGreen,44,Small,DarkOliveGreen,305.87,Kids,Ethnic,66,2,cashondelivery,Meghalaya,Delivered,11,October
235,21,Pants LightCoral,21,Small,LightCoral,634.88,Kids,Pants,1411,4,UPI,Telangana,Cancelled,16,March
236,22,Shirts AntiqueWhite,76,Medium,AntiqueWhite,706.07,Men,Shirts,1217,4,cashondelivery,Sikkim,Delivered,14,January
237,6,T-Shirts LightGreen,32,Small,LightGreen,56.81,Kids,T-Shirts,1223,4,cashondelivery,Uttarakhand,Delivered,6,January
238,14,Casuals Fuchsia,96,Large,Fuchsia,965.78,Women,Casuals,1453,1,cashondelivery,Assam,Delivered,12,September
239,5,Shirts Salmon,23,Large,Salmon,405.6,Men,Shirts,807,3,cashondelivery,Jharkhand,Cancelled,20,April
240,6,Pants LightGoldenRodYellow,100,Small,LightGoldenRodYellow,66.55,Men,Pants,1334,3,UPI,Maharashtra,Delivered,28,January
241,20,Western SlateBlue,44,Medium,SlateBlue,523.17,Kids,Western,76,4,cashondelivery,Tripura,Returned,7,August
242,21,Casuals DarkRed,60,Small,DarkRed,761.01,Kids,Casuals,351,3,netbanking,Telangana,Cancelled,30,February
243,19,Western SlateGray,8,Large,SlateGray,312.47,Kids,Western,528,4,UPI,Himachal Pradesh,Returned,16,December
244,10,Saree Linen,92,Small,Linen,278.47,Women,Saree,818,3,cashondelivery,Bihar,Delivered,14,March
245,6,Formals DarkSlateGray,31,Medium,DarkSlateGray,889.48,Women,Formals,810,3,cashondelivery,Meghalaya,Delivered,23,October
246,27,Saree RosyBrown,71,Small,RosyBrown,922.35,Women,Saree,1129,2,cashondelivery,Assam,Delivered,23,March
247,26,Jeans SteelBlue,100,Small,SteelBlue,521.93,Men,Jeans,1451,4,cashondelivery,Goa,Returned,8,January
248,15,Pants Olive,77,Medium,Olive,674.52,Men,Pants,704,1,cashondelivery,Mizoram,Cancelled,15,May
249,25,Jeans SlateGray,34,Large,SlateGray,197.42,Kids,Jeans,766,1,netbanking,Goa,Delivered,2,May
250,27,Ethnic Moccasin,60,Medium,Moccasin,958.3,Women,Ethnic,1372,3,netbanking,Gujarat,Delivered,7,September
251,30,Formals DarkTurquoise,96,Small,DarkTurquoise,814.15,Kids,Formals,1454,4,UPI,Sikkim,Cancelled,4,June
252,27,Casuals DeepSkyBlue,65,Large,DeepSkyBlue,723.57,Women,Casuals,795,4,cashondelivery,Jharkhand,Delivered,7,December
253,16,Saree LightGoldenRodYellow,46,Medium,LightGoldenRodYellow,716.14,Kids,Saree,542,3,netbanking,Haryana,Delivered,21,June
254,20,Pants Peru,57,Medium,Peru,445.68,Women,Pants,127,4,UPI,Andhra Pradesh,Cancelled,23,November
255,21,Formals Peru,87,Medium,Peru,521.43,Kids,Formals,1458,1,netbanking,Bihar,Cancelled,17,October
256,16,Trousers PaleGreen,60,Medium,PaleGreen,79.1,Kids,Trousers,903,4,cashondelivery,Jharkhand,Delivered,8,August
257,23,T-Shirts Moccasin,70,Large,Moccasin,580.74,Women,T-Shirts,541,2,netbanking,Meghalaya,Returned,27,January
258,27,Tops Peru,83,Medium,Peru,430.72,Women,Tops,569,1,UPI,Andhra Pradesh,Returned,19,October
259,15,Shirts FireBrick,70,Small,FireBrick,298.95,Kids,Shirts,577,4,netbanking,Uttar Pradesh,Returned,9,November
260,25,Western DimGray,39,Large,DimGray,487.56,Men,Western,751,4,UPI,Nagaland,Delivered,24,February
261,22,Shirts Red,8,Medium,Red,998.95,Women,Shirts,833,3,UPI,Madhya Pradesh,Delivered,25,April
262,7,Saree Ivory,21,Medium,Ivory,851.5,Women,Saree,653,2,cashondelivery,Jharkhand,Delivered,1,April
263,20,Formals Salmon,73,Medium,Salmon,529.58,Kids,Formals,119,3,netbanking,Assam,Returned,9,May
264,26,Trousers LawnGreen,72,Small,LawnGreen,593.47,Women,Trousers,293,4,cashondelivery,Uttarakhand,Returned,2,October
265,18,Jeans Cornsilk,53,Medium,Cornsilk,686.45,Kids,Jeans,126,4,netbanking,Uttarakhand,Delivered,14,December
266,29,Western Indigo,71,Small,Indigo,978.17,Women,Western,478,3,UPI,Arunachal Pradesh,Delivered,26,October
267,21,Casuals Gold,73,Medium,Gold,161.95,Men,Casuals,719,3,netbanking,Assam,Delivered,12,November
268,23,Ethnic BlanchedAlmond,54,Medium,BlanchedAlmond,888.95,Kids,Ethnic,1268,4,UPI,Mizoram,Cancelled,14,January
269,14,Tops DarkOrchid,69,Small,DarkOrchid,809.72,Kids,Tops,290,3,netbanking,Mizoram,Returned,23,April
270,27,Formals SeaShell,54,Large,SeaShell,171.56,Kids,Formals,417,3,netbanking,Rajasthan,Cancelled,16,September
271,8,Casuals OliveDrab,97,Large,OliveDrab,942.17,Kids,Casuals,366,4,netbanking,Madhya Pradesh,Returned,26,June
272,11,Western OliveDrab,59,Small,OliveDrab,395.15,Men,Western,348,3,netbanking,Himachal Pradesh,Returned,13,March
273,14,Tops Red,98,Medium,Red,918.71,Men,Tops,915,4,UPI,Uttar Pradesh,Delivered,6,June
274,29,Trousers Azure,70,Medium,Azure,134.66,Kids,Trousers,784,1,cashondelivery,Kerala,Cancelled,19,May
275,10,Trousers RosyBrown,23,Medium,RosyBrown,530.23,Men,Trousers,340,1,cashondelivery,Uttar Pradesh,Delivered,14,February
276,5,Formals SaddleBrown,89,Large,SaddleBrown,543.2,Women,Formals,922,1,netbanking,Goa,Cancelled,6,November
277,2,Tops DarkGray,25,Large,DarkGray,316.92,Kids,Tops,106,1,netbanking,West Bengal,Delivered,14,January
278,1,Ethnic Pink,23,Large,Pink,612.7,Kids,Ethnic,1359,3,netbanking,Tripura,Returned,29,March
279,3,Saree Linen,31,Large,Linen,300.74,Kids,Saree,921,1,UPI,Madhya Pradesh,Delivered,6,August
280,18,Pants DarkSlateBlue,45,Large,DarkSlateBlue,77.5,Men,Pants,798,1,netbanking,Rajasthan,Delivered,8,November
281,6,Western DarkGoldenRod,87,Small,DarkGoldenRod,459.59,Women,Western,608,1,UPI,Mizoram,Delivered,18,August
282,19,Saree MediumAquaMarine,35,Small,MediumAquaMarine,234.54,Kids,Saree,835,1,cashondelivery,West Bengal,Returned,17,January
283,10,Saree DarkBlue,87,Large,DarkBlue,111.3,Women,Saree,393,1,netbanking,Mizoram,Cancelled,27,July
284,17,Trousers PeachPuff,6,Small,PeachPuff,275.55,Kids,Trousers,873,3,netbanking,Madhya Pradesh,Returned,3,December
285,2,Trousers NavajoWhite,82,Large,NavajoWhite,50.07,Kids,Trousers,942,4,cashondelivery,Odisha,Returned,21,May
286,10,Tops Tomato,86,Small,Tomato,439.69,Women,Tops,301,3,netbanking,Himachal Pradesh,Delivered,16,June
287,21,Shirts MediumBlue,51,Large,MediumBlue,433.65,Women,Shirts,1443,2,netbanking,Andhra Pradesh,Cancelled,3,July
288,6,Trousers Purple,1,Medium,Purple,241.56,Kids,Trousers,885,4,cashondelivery,Mizoram,Cancelled,5,May
289,14,Casuals Teal,13,Large,Teal,81.59,Women,Casuals,108,1,netbanking,Tripura,Returned,11,February
290,10,Trousers Salmon,98,Medium,Salmon,101.31,Kids,Trousers,1085,1,cashondelivery,Himachal Pradesh,Returned,15,January
291,20,Pants DarkRed,41,Large,DarkRed,232.26,Kids,Pants,275,4,cashondelivery,Chhattisgarh,Delivered,28,May
292,20,Jeans LimeGreen,47,Medium,LimeGreen,830.94,Men,Jeans,1036,1,netbanking,Bihar,Cancelled,14,February
293,27,Tops Thistle,4,Medium,Thistle,636.62,Men,Tops,143,3,cashondelivery,Goa,Delivered,6,April
294,16,T-Shirts AliceBlue,80,Medium,AliceBlue,348.01,Women,T-Shirts,911,1,cashondelivery,Meghalaya,Cancelled,19,August
295,13,Saree Indigo,84,Large,Indigo,505.76,Kids,Saree,985,2,cashondelivery,West Bengal,Returned,24,December
296,7,Western Tomato,39,Medium,Tomato,92.78,Kids,Western,199,1,cashondelivery,Jharkhand,Delivered,15,April
297,24,Jeans DarkGreen,37,Large,DarkGreen,961.56,Kids,Jeans,705,2,UPI,Mizoram,Delivered,11,March
298,10,Trousers BlueViolet,20,Large,BlueViolet,270.83,Kids,Trousers,608,1,netbanking,Punjab,Returned,27,March
299,16,Saree LightBlue,51,Medium,LightBlue,419.53,Women,Saree,1481,4,UPI,Karnataka,Cancelled,12,March
300,4,Ethnic PaleVioletRed,11,Large,PaleVioletRed,522.14,Kids,Ethnic,1441,3,netbanking,Tamil Nadu,Cancelled,10,December
301,29,Jeans DimGray,83,Large,DimGray,341.33,Women,Jeans,1281,2,netbanking,Chhattisgarh,Delivered,11,July
302,9,Shirts MediumSlateBlue,69,Medium,MediumSlateBlue,644.17,Women,Shirts,1295,1,netbanking,Manipur,Delivered,17,May
303,19,Ethnic PaleTurquoise,68,Medium,PaleTurquoise,888.39,Men,Ethnic,239,4,cashondelivery,Kerala,Returned,28,October
304,19,Jeans AntiqueWhite,5,Small,AntiqueWhite,214.81,Women,Jeans,738,2,UPI,Himachal Pradesh,Delivered,18,December
305,13,Tops SlateGray,16,Small,SlateGray,662.3,Women,Tops,828,3,UPI,Gujarat,Cancelled,13,January
306,29,T-Shirts OrangeRed,61,Medium,OrangeRed,799.82,Kids,T-Shirts,78,3,cashondelivery,Sikkim,Delivered,18,September
307,17,Trousers ForestGreen,32,Medium,ForestGreen,450.85,Women,Trousers,45,2,UPI,Punjab,Cancelled,20,April
308,8,Trousers LightPink,79,Medium,LightPink,75.51,Women,Trousers,1418,3,cashondelivery,Kerala,Returned,1,October
309,2,Shirts AliceBlue,97,Medium,AliceBlue,509.66,Men,Shirts,114,4,cashondelivery,Gujarat,Cancelled,28,January
310,6,Saree LemonChiffon,64,Large,LemonChiffon,365.68,Kids,Saree,481,1,cashondelivery,Himachal Pradesh,Returned,18,October
311,17,Casuals BlanchedAlmond,89,Large,BlanchedAlmond,786.44,Women,Casuals,512,3,cashondelivery,Madhya Pradesh,Cancelled,11,April
312,5,Western DarkOrchid,15,Small,DarkOrchid,615.67,Women,Western,218,1,UPI,Uttar Pradesh,Cancelled,9,November
313,20,Shirts Cyan,100,Large,Cyan,181.22,Kids,Shirts,561,2,UPI,Sikkim,Cancelled,1,September
314,12,Tops LimeGreen,54,Large,LimeGreen,213.34,Kids,Tops,1171,3,cashondelivery,Maharashtra,Delivered,11,July
315,23,Tops SlateBlue,38,Large,SlateBlue,506.11,Women,Tops,523,3,cashondelivery,Sikkim,Delivered,19,May
316,7,Jeans Blue,22,Medium,Blue,969.52,Men,Jeans,54,1,UPI,Goa,Delivered,22,April
317,9,Shirts DarkSlateGray,13,Medium,DarkSlateGray,386.92,Women,Shirts,1126,4,UPI,Sikkim,Cancelled,14,May
318,13,Tops Indigo,77,Medium,Indigo,123.07,Women,Tops,934,3,cashondelivery,Maharashtra,Returned,10,July
319,4,Trousers PeachPuff,28,Large,PeachPuff,883.63,Men,Trousers,186,3,UPI,Gujarat,Returned,30,March
320,2,Saree MintCream,79,Large,MintCream,286.78,Kids,Saree,787,1,netbanking,Kerala,Delivered,28,February
321,11,Western Maroon,20,Small,Maroon,986.45,Women,Western,186,1,netbanking,Andhra Pradesh,Cancelled,17,April
322,25,Jeans DarkSeaGreen,58,Small,DarkSeaGreen,803.79,Women,Jeans,1143,3,UPI,Manipur,Returned,30,May
323,26,Jeans LightSeaGreen,9,Medium,LightSeaGreen,973.7,Men,Jeans,1235,4,UPI,West Bengal,Delivered,28,July
324,11,Casuals MediumBlue,91,Small,MediumBlue,931.41,Men,Casuals,1338,2,netbanking,Sikkim,Delivered,8,May
325,12,Pants Orchid,97,Large,Orchid,742.53,Men,Pants,163,4,UPI,Gujarat,Delivered,10,October
326,8,Tops HotPink,58,Large,HotPink,614.91,Women,Tops,1129,4,netbanking,Nagaland,Cancelled,19,April
327,2,Formals LightYellow,49,Large,LightYellow,602.84,Women,Formals,977,3,netbanking,Manipur,Returned,29,August
328,20,Jeans Ivory,5,Medium,Ivory,625.73,Kids,Jeans,327,3,cashondelivery,Jharkhand,Delivered,2,November
329,17,Casuals Yellow,64,Large,Yellow,536.25,Women,Casuals,52,3,cashondelivery,Andhra Pradesh,Cancelled,15,May
330,15,T-Shirts AntiqueWhite,55,Large,AntiqueWhite,862.64,Men,T-Shirts,1487,1,cashondelivery,Tamil Nadu,Returned,28,March
331,7,Ethnic Peru,89,Small,Peru,126.24,Men,Ethnic,361,1,netbanking,Madhya Pradesh,Returned,1,October
332,3,Formals CornflowerBlue,34,Large,CornflowerBlue,568.83,Kids,Formals,1265,3,netbanking,Haryana,Returned,8,June
333,20,Shirts LavenderBlush,98,Small,LavenderBlush,377.22,Men,Shirts,1031,1,netbanking,Kerala,Cancelled,21,January
334,10,Trousers OrangeRed,35,Large,OrangeRed,976.75,Kids,Trousers,863,1,netbanking,Tripura,Returned,1,October
335,3,Trousers DeepSkyBlue,90,Medium,DeepSkyBlue,328.36,Kids,Trousers,86,4,cashondelivery,Chhattisgarh,Delivered,1,October
336,28,Trousers Moccasin,100,Large,Moccasin,472.83,Men,Trousers,723,4,UPI,Jharkhand,Cancelled,28,September
337,25,Tops Khaki,85,Large,Khaki,970.81,Women,Tops,630,4,netbanking,Haryana,Cancelled,7,June
338,3,Ethnic ForestGreen,23,Medium,ForestGreen,854.19,Men,Ethnic,1279,3,UPI,Kerala,Delivered,2,August
339,4,Shirts Maroon,38,Medium,Maroon,389.16,Men,Shirts,1268,3,netbanking,Odisha,Delivered,10,November
340,13,Ethnic LightBlue,96,Medium,LightBlue,207.3,Women,Ethnic,248,2,UPI,Assam,Cancelled,5,February
341,17,Pants Olive,23,Small,Olive,38.63,Women,Pants,1128,3,netbanking,Chhattisgarh,Delivered,2,February
342,25,Shirts BlanchedAlmond,6,Small,BlanchedAlmond,206.97,Men,Shirts,948,2,netbanking,Arunachal Pradesh,Cancelled,30,July
343,17,Pants Brown,36,Small,Brown,163.58,Kids,Pants,660,1,cashondelivery,Manipur,Cancelled,11,August
344,18,Casuals Coral,2,Small,Coral,662.29,Kids,Casuals,60,2,netbanking,Bihar,Delivered,23,February
345,5,Western Salmon,85,Large,Salmon,81.99,Men,Western,906,4,UPI,West Bengal,Cancelled,28,July
346,10,Ethnic SteelBlue,87,Medium,SteelBlue,860.28,Men,Ethnic,1038,1,netbanking,Odisha,Delivered,26,January
347,24,Trousers SeaShell,52,Large,SeaShell,797.43,Men,Trousers,466,3,netbanking,Haryana,Delivered,10,July
348,6,Trousers Black,62,Small,Black,885.65,Men,Trousers,805,3,netbanking,Uttar Pradesh,Delivered,13,June
349,1,Jeans DarkMagenta,51,Small,DarkMagenta,120.5,Kids,Jeans,1131,4,UPI,Tamil Nadu,Cancelled,4,December
350,2,Saree LightSlateGray,16,Small,LightSlateGray,956.63,Women,Saree,1096,4,UPI,Chhattisgarh,Delivered,27,January
351,30,Saree MediumPurple,64,Large,MediumPurple,586.56,Men,Saree,742,2,netbanking,Rajasthan,Cancelled,9,October
352,22,Ethnic MediumOrchid,94,Small,MediumOrchid,766.91,Women,Ethnic,1438,4,netbanking,Telangana,Returned,23,April
353,17,Casuals SteelBlue,74,Medium,SteelBlue,999.9,Men,Casuals,1107,2,cashondelivery,Jharkhand,Delivered,19,May
354,19,Casuals LightSteelBlue,14,Medium,LightSteelBlue,631.67,Kids,Casuals,1118,4,netbanking,Telangana,Returned,21,January
355,25,T-Shirts GreenYellow,86,Medium,GreenYellow,384.6,Kids,T-Shirts,1010,4,netbanking,Odisha,Returned,13,May
356,1,Saree MediumOrchid,87,Small,MediumOrchid,100.49,Kids,Saree,1401,2,cashondelivery,Punjab,Cancelled,4,April
357,5,Western PaleVioletRed,31,Small,PaleVioletRed,899.57,Men,Western,1061,3,netbanking,Maharashtra,Delivered,4,November
358,8,T-Shirts Crimson,97,Small,Crimson,316.86,Women,T-Shirts,415,1,cashondelivery,Andhra Pradesh,Cancelled,5,March
359,1,Pants DarkViolet,14,Medium,DarkViolet,602.73,Women,Pants,1365,1,cashondelivery,Uttarakhand,Returned,25,May
360,2,Jeans Salmon,24,Large,Salmon,665.94,Kids,Jeans,613,1,UPI,Kerala,Returned,18,May
361,3,T-Shirts Khaki,77,Medium,Khaki,698.55,Men,T-Shirts,737,4,cashondelivery,Odisha,Cancelled,5,March
362,22,Trousers MediumSlateBlue,22,Large,MediumSlateBlue,562.71,Men,Trousers,1280,1,netbanking,Uttar Pradesh,Returned,11,March
363,29,Saree PaleTurquoise,32,Small,PaleTurquoise,177.94,Men,Saree,859,1,UPI,Kerala,Returned,2,October
364,12,Casuals WhiteSmoke,24,Small,WhiteSmoke,156.6,Men,Casuals,51,4,netbanking,Himachal Pradesh,Delivered,5,April
365,29,Pants Purple,32,Small,Purple,517.98,Women,Pants,334,1,UPI,Chhattisgarh,Delivered,10,January
366,4,Ethnic Coral,74,Medium,Coral,609.95,Women,Ethnic,362,2,UPI,Mizoram,Delivered,5,October
367,30,Pants SaddleBrown,31,Small,SaddleBrown,986.58,Kids,Pants,1477,1,UPI,Andhra Pradesh,Cancelled,21,September
368,10,Shirts PaleVioletRed,57,Medium,PaleVioletRed,833.45,Women,Shirts,1497,1,cashondelivery,Kerala,Returned,28,March
369,8,T-Shirts Cyan,100,Small,Cyan,682.5,Women,T-Shirts,395,3,netbanking,Karnataka,Cancelled,24,December
370,22,Saree LightGray,70,Medium,LightGray,582.71,Men,Saree,514,3,cashondelivery,Tamil Nadu,Delivered,15,January
371,18,Western White,6,Large,White,511.49,Women,Western,542,4,cashondelivery,Goa,Delivered,9,October
372,14,Jeans Chartreuse,59,Small,Chartreuse,463.48,Kids,Jeans,1319,3,cashondelivery,Tamil Nadu,Delivered,14,September
373,1,Formals DarkOrchid,73,Small,DarkOrchid,683.93,Men,Formals,653,4,netbanking,Odisha,Returned,7,August
374,12,Saree Aquamarine,17,Small,Aquamarine,156.01,Women,Saree,734,1,netbanking,Haryana,Returned,14,August
375,16,Tops Lime,62,Small,Lime,854.12,Men,Tops,856,2,UPI,Haryana,Delivered,8,July
376,23,T-Shirts DeepSkyBlue,31,Medium,DeepSkyBlue,349.94,Women,T-Shirts,325,3,netbanking,Arunachal Pradesh,Delivered,15,May
377,17,Shirts YellowGreen,59,Small,YellowGreen,119.26,Kids,Shirts,577,3,netbanking,Meghalaya,Cancelled,30,May
378,26,Casuals Tan,5,Large,Tan,640.54,Women,Casuals,1223,3,UPI,West Bengal,Cancelled,16,January
379,30,Trousers Coral,22,Large,Coral,716.24,Kids,Trousers,618,1,UPI,Uttarakhand,Returned,9,August
380,14,Western RosyBrown,52,Small,RosyBrown,663.26,Men,Western,209,2,cashondelivery,Punjab,Returned,25,August
381,13,Tops LightCyan,68,Medium,LightCyan,876.6,Women,Tops,741,4,UPI,Arunachal Pradesh,Delivered,26,October
382,24,Saree Bisque,82,Medium,Bisque,552.68,Kids,Saree,1229,1,UPI,Goa,Delivered,27,May
383,20,Ethnic Ivory,49,Medium,Ivory,792.11,Kids,Ethnic,856,4,netbanking,Nagaland,Delivered,13,August
384,26,Shirts HotPink,38,Small,HotPink,899.44,Kids,Shirts,736,2,UPI,Bihar,Returned,18,August
385,6,Western GreenYellow,52,Small,GreenYellow,187.65,Women,Western,50,4,netbanking,Tripura,Returned,12,June
386,20,Tops Yellow,3,Small,Yellow,938.56,Kids,Tops,370,3,netbanking,Andhra Pradesh,Returned,1,May
387,1,Pants Orange,50,Small,Orange,212.7,Men,Pants,981,3,cashondelivery,Himachal Pradesh,Cancelled,8,December
388,1,Saree MediumTurquoise,55,Small,MediumTurquoise,593.32,Men,Saree,1397,2,netbanking,Tripura,Delivered,16,April
389,11,Formals PeachPuff,69,Large,PeachPuff,249.35,Women,Formals,95,2,UPI,Punjab,Returned,8,April
390,29,Ethnic Turquoise,97,Small,Turquoise,281.63,Women,Ethnic,203,1,UPI,Sikkim,Delivered,18,June
391,1,Casuals LemonChiffon,72,Medium,LemonChiffon,842.97,Kids,Casuals,962,1,netbanking,Madhya Pradesh,Delivered,26,January
392,14,T-Shirts LavenderBlush,34,Small,LavenderBlush,16.23,Women,T-Shirts,630,1,UPI,Telangana,Delivered,30,June
393,5,Saree Linen,23,Large,Linen,55.07,Women,Saree,883,1,cashondelivery,Punjab,Cancelled,12,April
394,16,Shirts HoneyDew,76,Small,HoneyDew,480.75,Kids,Shirts,1414,4,netbanking,Maharashtra,Returned,5,May
395,17,Western DarkMagenta,88,Small,DarkMagenta,110.62,Men,Western,392,3,cashondelivery,Gujarat,Returned,19,September
396,8,Formals Green,5,Small,Green,163.14,Men,Formals,951,1,UPI,Rajasthan,Returned,8,January
397,16,Jeans LightBlue,65,Large,LightBlue,513.52,Kids,Jeans,388,1,netbanking,Andhra Pradesh,Returned,17,May
398,12,T-Shirts OrangeRed,25,Small,OrangeRed,142.55,Women,T-Shirts,1363,1,UPI,Chhattisgarh,Returned,13,September
399,27,Tops LightSkyBlue,99,Large,LightSkyBlue,936.94,Kids,Tops,756,3,cashondelivery,Telangana,Cancelled,15,December
400,7,Saree PeachPuff,95,Small,PeachPuff,353.81,Kids,Saree,745,1,UPI,Arunachal Pradesh,Cancelled,6,March
401,20,Saree PaleTurquoise,96,Small,PaleTurquoise,581.86,Men,Saree,1367,1,UPI,Telangana,Returned,11,April
402,13,Shirts FloralWhite,20,Large,FloralWhite,98.57,Women,Shirts,1268,3,cashondelivery,Madhya Pradesh,Cancelled,24,June
403,7,Ethnic OrangeRed,42,Medium,OrangeRed,409.75,Kids,Ethnic,1392,3,cashondelivery,Goa,Delivered,21,August
404,2,Casuals Olive,89,Large,Olive,928.6,Men,Casuals,1321,4,cashondelivery,Tamil Nadu,Returned,23,September
405,4,Ethnic Salmon,52,Medium,Salmon,907.04,Kids,Ethnic,175,3,cashondelivery,Arunachal Pradesh,Cancelled,20,May
406,26,Shirts AliceBlue,83,Medium,AliceBlue,328.63,Women,Shirts,361,4,cashondelivery,Bihar,Cancelled,27,October
407,16,Formals MediumOrchid,99,Medium,MediumOrchid,507.68,Men,Formals,859,2,UPI,Rajasthan,Returned,28,December
408,29,Saree YellowGreen,28,Medium,YellowGreen,23.11,Men,Saree,587,3,cashondelivery,Odisha,Returned,4,March
409,3,Casuals Salmon,33,Large,Salmon,582.01,Kids,Casuals,796,2,netbanking,Meghalaya,Delivered,20,July
410,13,Formals Bisque,14,Small,Bisque,103.19,Kids,Formals,1006,3,netbanking,Karnataka,Cancelled,24,June
411,22,Pants SteelBlue,9,Small,SteelBlue,902.53,Men,Pants,1203,4,UPI,Tamil Nadu,Delivered,3,August
412,11,Trousers SteelBlue,18,Medium,SteelBlue,797.87,Kids,Trousers,397,4,UPI,Odisha,Cancelled,10,September
413,11,Pants Aquamarine,59,Medium,Aquamarine,910.79,Women,Pants,1288,4,UPI,Tripura,Cancelled,16,February
414,7,Saree BurlyWood,33,Medium,BurlyWood,619.3,Kids,Saree,1211,1,cashondelivery,Punjab,Cancelled,18,July
415,1,Trousers Lavender,59,Small,Lavender,569.72,Women,Trousers,284,4,cashondelivery,Jharkhand,Returned,21,December
416,17,Trousers Pink,36,Large,Pink,77.82,Kids,Trousers,1276,4,UPI,Manipur,Cancelled,10,January
417,26,Trousers Red,22,Medium,Red,603.82,Women,Trousers,294,2,netbanking,Rajasthan,Returned,30,April
418,14,Saree Lavender,88,Small,Lavender,716.34,Women,Saree,995,2,cashondelivery,Andhra Pradesh,Returned,25,September
